pageid,title,date,primary_category,url,entity,entity_type
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,today,DATE
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,first day,DATE
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,GitHub,ORG
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,Friedman,PERSON
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,Xamarin,GPE
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,Android,ORG
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,Windows,LOC
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,Microsoft,ORG
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,Xamarin,GPE
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,2016,DATE
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,Friedman,ORG
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,GitHub,ORG
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,more than 31 million,CARDINAL
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,Airbnb,ORG
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,Apple,ORG
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,Microsoft,ORG
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,GitHub,ORG
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,"May 31, days",DATE
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,Microsoft,ORG
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,GitHub,ORG
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,GitHub,ORG
2854643,Technology giant Microsoft completes acquisition of GitHub,2018-10-29,Economy and business,https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub,GitHub,ORG
2939597,UAE to impose corporate tax on business profits,2022-02-01,Economy and business,https://en.wikinews.org/wiki/UAE_to_impose_corporate_tax_on_business_profits,Monday,DATE
2939597,UAE to impose corporate tax on business profits,2022-02-01,Economy and business,https://en.wikinews.org/wiki/UAE_to_impose_corporate_tax_on_business_profits,the United Arab Emirates,GPE
2939597,UAE to impose corporate tax on business profits,2022-02-01,Economy and business,https://en.wikinews.org/wiki/UAE_to_impose_corporate_tax_on_business_profits,9%,PERCENT
2939597,UAE to impose corporate tax on business profits,2022-02-01,Economy and business,https://en.wikinews.org/wiki/UAE_to_impose_corporate_tax_on_business_profits,"June 1, 2023",DATE
2939597,UAE to impose corporate tax on business profits,2022-02-01,Economy and business,https://en.wikinews.org/wiki/UAE_to_impose_corporate_tax_on_business_profits,up to 375 thousand,CARDINAL
2939597,UAE to impose corporate tax on business profits,2022-02-01,Economy and business,https://en.wikinews.org/wiki/UAE_to_impose_corporate_tax_on_business_profits,Emirates,GPE
2939597,UAE to impose corporate tax on business profits,2022-02-01,Economy and business,https://en.wikinews.org/wiki/UAE_to_impose_corporate_tax_on_business_profits,The Ministry of Finance,ORG
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,Toyota,ORG
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,almost 1.7 million,CARDINAL
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,two,CARDINAL
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,Toyota,ORG
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,Avensis,PRODUCT
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,Lexus,ORG
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,250,CARDINAL
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,Toyota,ORG
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,six years,DATE
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,Japan,GPE
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,Avensis,PRODUCT
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,the United Kingdom,GPE
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,Toyota,ORG
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,around four and a half hours,DATE
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,Lexus,ORG
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,250,CARDINAL
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,around 280 thousand,CARDINAL
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,Japan,GPE
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,Toyota,ORG
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,GB,PERSON
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,first,ORDINAL
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,Toyota,ORG
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,over 16 million,CARDINAL
240545,Toyota recalls 1.7m cars after new concerns,2011-01-26,Economy and business,https://en.wikinews.org/wiki/Toyota_recalls_1.7m_cars_after_new_concerns,late 2009,DATE
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,The Free Software Foundation,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,first,ORDINAL
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,the International Public Conference,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,GPLv3,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Cambridge,GPE
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Massachusetts,GPE
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,USA,GPE
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,today,DATE
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,first,ORDINAL
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,GPL,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,second,ORDINAL
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,1991,DATE
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Richard M. Stallman,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,the Free Software Foundation,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,GPLv3,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,the Apache Software License,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,2.0,CARDINAL
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Eclipse,PRODUCT
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,second,ORDINAL
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Stallman,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,GPL,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Digital,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,DRM,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,noon EST,TIME
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,today,DATE
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,the Free Software Foundation's,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Tuesday,DATE
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,250,CARDINAL
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,the Massachusetts Institute of Technology,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Approximately 200,CARDINAL
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,morning,TIME
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Eben Moglen,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,90 minute,TIME
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Moglen,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Dave Turner,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,FSF,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Moglen,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Stallman,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Bruce Perens,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Andrew Tridgell,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Chris,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Wikinews,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Brandon Stafford,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,IBM,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Sun,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Bob Sutor,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Craig Cook,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Mark Brown,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,IBM,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Simon Phipps,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Doug Johnson,PERSON
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Sun,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Intel,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Hitachi,ORG
30932,Free Software Foundation releases first draft of GPLv3,2006-01-16,Economy and business,https://en.wikinews.org/wiki/Free_Software_Foundation_releases_first_draft_of_GPLv3,Qualcomm,PERSON
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,Wednesday,DATE
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,Apple,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,iPod,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,iTunes,NORP
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,Apple,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,Steve Jobs,PERSON
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,iPod,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,iPod,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,30,CARDINAL
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,GB,PERSON
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,60,CARDINAL
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,US$299 and US$399,MONEY
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,30,CARDINAL
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,75 hours,TIME
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,320x240,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,60,CARDINAL
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,150 hours,TIME
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,iPod,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,S-Video,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,iPod,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,Apple,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,ABC,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,Lost,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,Housewives,PERSON
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,the day,DATE
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,1.99,MONEY
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,Pixar,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,Apple,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,Steve Jobs,PERSON
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,Disney,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,Pixar,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,ABC,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,1.99,MONEY
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,iPod,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,iMac G5,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,iMac,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,iMac,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,Front Row,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,iMac,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,iMac,ORG
23973,Apple introduces new iPod with video playback capabilities,2005-10-13,Science and technology,https://en.wikinews.org/wiki/Apple_introduces_new_iPod_with_video_playback_capabilities,Apple iSight,ORG
115506,India's first lunar mission launched,2008-10-22,Science and technology,https://en.wikinews.org/wiki/India%27s_first_lunar_mission_launched,India,GPE
115506,India's first lunar mission launched,2008-10-22,Science and technology,https://en.wikinews.org/wiki/India%27s_first_lunar_mission_launched,first,ORDINAL
115506,India's first lunar mission launched,2008-10-22,Science and technology,https://en.wikinews.org/wiki/India%27s_first_lunar_mission_launched,Andhra Pradesh,ORG
115506,India's first lunar mission launched,2008-10-22,Science and technology,https://en.wikinews.org/wiki/India%27s_first_lunar_mission_launched,this morning,TIME
115506,India's first lunar mission launched,2008-10-22,Science and technology,https://en.wikinews.org/wiki/India%27s_first_lunar_mission_launched,India,GPE
115506,India's first lunar mission launched,2008-10-22,Science and technology,https://en.wikinews.org/wiki/India%27s_first_lunar_mission_launched,the United States,GPE
115506,India's first lunar mission launched,2008-10-22,Science and technology,https://en.wikinews.org/wiki/India%27s_first_lunar_mission_launched,Russia,GPE
115506,India's first lunar mission launched,2008-10-22,Science and technology,https://en.wikinews.org/wiki/India%27s_first_lunar_mission_launched,Japan,GPE
115506,India's first lunar mission launched,2008-10-22,Science and technology,https://en.wikinews.org/wiki/India%27s_first_lunar_mission_launched,China,GPE
115506,India's first lunar mission launched,2008-10-22,Science and technology,https://en.wikinews.org/wiki/India%27s_first_lunar_mission_launched,the European Space Agency,ORG
115506,India's first lunar mission launched,2008-10-22,Science and technology,https://en.wikinews.org/wiki/India%27s_first_lunar_mission_launched,the Satish Dhawan Space Centre,ORG
115506,India's first lunar mission launched,2008-10-22,Science and technology,https://en.wikinews.org/wiki/India%27s_first_lunar_mission_launched,6:22 am,TIME
115506,India's first lunar mission launched,2008-10-22,Science and technology,https://en.wikinews.org/wiki/India%27s_first_lunar_mission_launched,UTC,ORG
115506,India's first lunar mission launched,2008-10-22,Science and technology,https://en.wikinews.org/wiki/India%27s_first_lunar_mission_launched,Sriharikota,GPE
